CustomerID;State;City;Zip Code;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Score;CLTV;Churn Reason;Tenure Category;Monthly Charge Category;Total Services;Churn Risk;CLTV Category;Customer Status
3757-NJYBX;California;Nipomo;93444;35,050345;-120,489599;Male;Yes;Yes;No;32;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);106,35;3520,75;Yes;65;4113;Moved;25-48 Months;Premium;6;Low Risk;High Value;Churned
5136-KCKGI;California;Templeton;93465;35,536115;-120,739231;Female;No;Yes;No;33;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Mailed check;103,7;3467;Yes;76;4461;Competitor had better devices;25-48 Months;Premium;6;Low Risk;High Value;Churned
3722-WPXTK;California;Benton;93512;37,653947;-118,231443;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;88,35;88,35;Yes;72;4254;Competitor offered higher download speeds;0-12 Months;High;3;High Risk;High Value;Churned
2929-ERCFZ;California;Independence;93526;36,869584;-118,189241;Female;No;Yes;No;8;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,2;777,3;Yes;80;2939;Competitor offered more data;0-12 Months;High;4;High Risk;Medium Value;Churned
7548-SEPYI;California;Inyokern;93527;36,041315;-118,188235;Female;No;No;No;5;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;96,25;512,45;Yes;74;5056;Competitor made better offer;0-12 Months;High;4;High Risk;High Value;Churned
8835-VSDSE;California;Johannesburg;93528;35,363339;-117,637641;Female;No;Yes;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,7;141,45;Yes;86;4559;Competitor had better devices;0-12 Months;High;1;High Risk;High Value;Churned
1623-NLDOT;California;Lancaster;93534;34,727529;-118,153098;Female;No;Yes;No;42;No;No phone service;DSL;No;Yes;No;Yes;No;No;One year;No;Mailed check;33,55;1445,3;Yes;82;2044;Competitor had better devices;25-48 Months;Low;2;Low Risk;Medium Value;Churned
9898-KZQDZ;California;Lee Vining;93541;37,890145;-119,184087;Female;Yes;Yes;No;40;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);94,55;3640,45;Yes;95;5676;Competitor offered higher download speeds;25-48 Months;High;4;Low Risk;High Value;Churned
5236-PERKL;California;Pearblossom;93553;34,445239;-117,894868;Female;No;No;No;57;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);112,95;6465;Yes;89;4738;Competitor offered higher download speeds;49+ Months;Premium;7;Low Risk;High Value;Churned
7854-FOKSF;California;Rosamond;93560;34,903052;-118,411251;Male;No;No;No;1;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;35,9;35,9;Yes;93;4747;Competitor offered higher download speeds;0-12 Months;Medium;1;Medium Risk;High Value;Churned
2519-FAKOD;California;Tehachapi;93561;35,073777;-118,652112;Male;No;No;No;38;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);99,25;3777,15;Yes;76;5274;Competitor offered more data;25-48 Months;High;5;Low Risk;High Value;Churned
8263-JQAIK;California;Palmdale;93591;34,598221;-117,79593;Male;Yes;No;No;2;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;24,45;47,5;Yes;77;5573;Competitor offered more data;0-12 Months;Low;0;Medium Risk;High Value;Churned
7089-IVVAZ;California;Cantua Creek;93608;36,488056;-120,407691;Female;No;No;No;8;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);103,35;847,3;Yes;71;2363;Competitor offered more data;0-12 Months;Premium;6;High Risk;Medium Value;Churned
2205-YMZZJ;California;Clovis;93612;36,814539;-119,711868;Male;Yes;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;84,8;546,95;Yes;70;2015;Competitor made better offer;0-12 Months;High;3;High Risk;Medium Value;Churned
1254-IZEYF;California;Cutler;93615;36,497895;-119,285484;Female;Yes;No;No;31;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;99,95;3186,65;Yes;96;5362;Competitor made better offer;25-48 Months;High;5;Low Risk;High Value;Churned
9492-TOKRI;California;Dinuba;93618;36,523619;-119,386868;Female;No;No;No;18;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);90;1527,35;Yes;97;2708;Price too high;13-24 Months;High;4;Medium Risk;Medium Value;Churned
9221-OTIVJ;California;Dunlap;93621;36,789213;-119,140338;Female;Yes;No;No;14;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;104,85;1531,4;Yes;86;2292;Product dissatisfaction;13-24 Months;Premium;6;Medium Risk;Medium Value;Churned
3325-FUYCG;California;Five Points;93624;36,397745;-120,119911;Male;No;Yes;No;28;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;No;Electronic check;106,1;2847,4;Yes;85;3770;Service dissatisfaction;25-48 Months;Premium;6;Low Risk;Medium Value;Churned
5908-QMGOE;California;Fowler;93625;36,625792;-119,672483;Male;Yes;No;No;15;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);74,2;1133,9;Yes;80;4553;Lack of self-service on Website;13-24 Months;High;2;Medium Risk;High Value;Churned
8481-YYXWG;California;Hume;93628;36,807595;-118,901544;Female;No;No;No;5;Yes;No;Fiber optic;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;89,35;461,7;Yes;70;4584;Network reliability;0-12 Months;High;4;High Risk;High Value;Churned
2609-IAICY;California;North Fork;93643;37,244307;-119,470256;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;77,15;77,15;Yes;79;2756;Limited range of services;0-12 Months;High;2;High Risk;Medium Value;Churned
1740-CSDJP;California;Oakhurst;93644;37,648647;-119,231447;Male;No;No;No;1;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);35,25;35,25;Yes;88;2548;Lack of affordable download/upload speed;0-12 Months;Medium;1;Medium Risk;Medium Value;Churned
2636-OHFMN;California;Orosi;93647;36,600185;-119,175655;Male;No;Yes;No;4;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;48,55;201;Yes;97;3955;Long distance charges;0-12 Months;Medium;3;Medium Risk;Medium Value;Churned
1323-OOEPC;California;Prather;93651;37,007238;-119,505661;Female;No;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);98,4;5149,5;Yes;87;6481;Extra data charges;49+ Months;High;5;Low Risk;Vip;Churned
0397-GZBBC;California;South Dos Palos;93665;36,959731;-120,653519;Male;Yes;Yes;No;59;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);93,85;5574,75;Yes;85;5390;Price too high;49+ Months;High;4;Low Risk;High Value;Churned
7641-EUYET;California;Tranquillity;93668;36,635661;-120,288644;Male;Yes;Yes;No;46;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;100,7;4541,2;Yes;72;5712;Product dissatisfaction;25-48 Months;Premium;6;Low Risk;High Value;Churned
9921-ZVRHG;California;Traver;93673;36,456091;-119,486225;Female;No;No;No;14;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;80,45;1072;Yes;94;4155;Service dissatisfaction;13-24 Months;High;3;Medium Risk;High Value;Churned
4701-MLJPN;California;Fresno;93702;36,739385;-119,753649;Male;No;No;No;31;Yes;No;DSL;No;No;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;55,25;1715,65;Yes;78;2933;Lack of self-service on Website;25-48 Months;Medium;3;Low Risk;Medium Value;Churned
9206-GVPEQ;California;Fresno;93706;36,654614;-119,903674;Male;No;Yes;No;13;No;No phone service;DSL;Yes;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;54,45;706,85;Yes;88;5212;Network reliability;13-24 Months;Medium;4;Medium Risk;High Value;Churned
1596-BBVTG;California;Fresno;93711;36,833002;-119,82947;Male;No;No;No;35;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);75,35;2636,05;Yes;79;2785;Don't know;25-48 Months;High;2;Low Risk;Medium Value;Churned
8433-WXGNA;California;Salinas;93906;36,722898;-121,633648;Male;No;No;No;2;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,7;189,2;Yes;82;4676;Don't know;0-12 Months;High;2;High Risk;High Value;Churned
3707-GNWHM;California;Carmel Valley;93924;36,414611;-121,6386;Male;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;74,25;74,25;Yes;93;4750;Don't know;0-12 Months;High;2;High Risk;High Value;Churned
8922-LIEGH;California;Jolon;93928;35,930782;-121,189757;Female;Yes;No;No;25;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;89,7;2187,55;Yes;82;4078;Poor expertise of online support;25-48 Months;High;4;Low Risk;High Value;Churned
8245-UMPYT;California;Lockwood;93932;35,989792;-121,055933;Female;Yes;No;No;16;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;96,4;1581,2;Yes;80;2688;Poor expertise of phone support;13-24 Months;High;4;Medium Risk;Medium Value;Churned
5186-SAMNZ;California;Marina;93933;36,689582;-121,758398;Male;Yes;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);69,5;69,5;Yes;77;3273;Price too high;0-12 Months;Medium;1;Medium Risk;Medium Value;Churned
5373-SFODM;California;San Lucas;93954;36,125529;-120,864443;Male;Yes;Yes;No;36;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);85,25;3132,75;Yes;82;3041;Product dissatisfaction;25-48 Months;High;3;Low Risk;Medium Value;Churned
5766-ZJYBB;California;Brisbane;94005;37,684694;-122,40712;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,4;19,4;Yes;66;4152;Service dissatisfaction;0-12 Months;Low;1;Medium Risk;High Value;Churned
8931-GJJIQ;California;Burlingame;94010;37,57028;-122,365778;Female;No;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;83,3;803,3;Yes;97;3520;Lack of self-service on Website;0-12 Months;High;3;High Risk;Medium Value;Churned
4277-PVRAN;California;Daly City;94014;37,691561;-122,445202;Female;No;No;No;8;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);80,1;679,3;Yes;67;5071;Network reliability;0-12 Months;High;2;High Risk;High Value;Churned
0022-TCJCI;California;Daly City;94015;37,680844;-122,48131;Male;Yes;No;No;45;Yes;No;DSL;Yes;No;Yes;No;No;Yes;One year;No;Credit card (automatic);62,7;2791,5;Yes;92;2654;Limited range of services;25-48 Months;Medium;4;Low Risk;Medium Value;Churned
0203-HHYIJ;California;Atherton;94027;37,454924;-122,203168;Male;No;No;No;25;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);25,3;676,35;Yes;79;3779;Lack of affordable download/upload speed;25-48 Months;Low;2;Low Risk;Medium Value;Churned
0952-KMEEH;California;Mountain View;94043;37,419725;-122,062947;Male;No;No;No;13;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;No;Mailed check;98,15;1230,25;Yes;98;5525;Long distance charges;13-24 Months;High;5;Medium Risk;High Value;Churned
8178-EYZUO;California;San Francisco;94105;37,789168;-122,395009;Male;No;No;No;46;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;93,7;4154,8;Yes;70;3378;Extra data charges;25-48 Months;High;5;Low Risk;Medium Value;Churned
5130-IEKQT;California;San Francisco;94109;37,794487;-122,42227;Male;Yes;No;No;25;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Mailed check;105,95;2655,25;Yes;100;4283;Price too high;25-48 Months;Premium;6;Low Risk;High Value;Churned
3230-WYKIR;California;San Francisco;94110;37,750021;-122,415201;Male;No;No;No;18;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);82;1425,45;Yes;79;3306;Product dissatisfaction;13-24 Months;High;6;Low Risk;Medium Value;Churned
0407-BDJKB;California;San Francisco;94114;37,758085;-122,434801;Male;No;Yes;No;60;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;95,75;5742,9;Yes;88;4129;Service dissatisfaction;49+ Months;High;5;Low Risk;High Value;Churned
9600-UDOPK;California;San Francisco;94117;37,770533;-122,445121;Male;No;Yes;No;30;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);94,05;2866,45;Yes;68;4095;Lack of self-service on Website;25-48 Months;High;4;Low Risk;High Value;Churned
4074-SJFFA;California;San Francisco;94122;37,760412;-122,484966;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;54,75;54,75;Yes;83;2614;Network reliability;0-12 Months;Medium;2;Medium Risk;Medium Value;Churned
3269-ATYWD;California;San Francisco;94123;37,800254;-122,436975;Male;Yes;No;No;39;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);95,65;3759,05;Yes;65;4892;Don't know;25-48 Months;High;4;Low Risk;High Value;Churned
4910-GMJOT;California;San Francisco;94129;37,797526;-122,464531;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,6;94,6;Yes;96;4033;Don't know;0-12 Months;High;4;High Risk;High Value;Churned
0354-WYROK;California;San Francisco;94130;37,820894;-122,369725;Female;Yes;Yes;No;31;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;98,9;2911,3;Yes;98;4050;Don't know;25-48 Months;High;5;Low Risk;High Value;Churned
7576-OYWBN;California;San Mateo;94402;37,556634;-122,317723;Male;Yes;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;76,05;231,8;Yes;67;2930;Price too high;0-12 Months;High;2;High Risk;Medium Value;Churned
5539-TMZLF;California;Concord;94520;38,013825;-122,039144;Male;Yes;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,75;69,75;Yes;69;5057;Product dissatisfaction;0-12 Months;Medium;1;Medium Risk;High Value;Churned
4323-SADQS;California;Concord;94521;37,971421;-121,971504;Male;No;Yes;Yes;7;No;No phone service;DSL;Yes;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;34,5;279,25;Yes;93;3520;Service dissatisfaction;0-12 Months;Low;2;Medium Risk;Medium Value;Churned
4446-BZKHU;California;Pleasant Hill;94523;37,95338;-122,076886;Male;No;Yes;No;61;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105,55;6281,45;Yes;86;5011;Lack of self-service on Website;49+ Months;Premium;6;Low Risk;High Value;Churned
5202-IVJNU;California;Crockett;94525;38,049292;-122,228415;Female;No;No;Yes;39;No;No phone service;DSL;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);30,1;1131,3;Yes;72;3106;Network reliability;25-48 Months;Low;1;Low Risk;Medium Value;Churned
5976-JCJRH;California;Danville;94526;37,815459;-121,977203;Male;No;Yes;No;10;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,3;738,2;Yes;94;2162;Limited range of services;0-12 Months;High;1;High Risk;Medium Value;Churned
0137-OCGAB;California;Fairfield;94533;38,287136;-122,02711;Female;No;No;No;1;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;80,2;80,2;Yes;90;3056;Lack of affordable download/upload speed;0-12 Months;High;3;High Risk;Medium Value;Churned
3351-NQLDI;California;Travis Afb;94535;38,265899;-121,939461;Female;No;Yes;No;67;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;Yes;One year;Yes;Credit card (automatic);94,35;6341,45;Yes;99;4348;Long distance charges;49+ Months;High;5;Low Risk;High Value;Churned
7593-JNWRU;California;Fremont;94538;37,505768;-121,962472;Male;No;Yes;Yes;6;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);44,6;260,8;Yes;90;4525;Extra data charges;0-12 Months;Medium;1;Medium Risk;High Value;Churned
4588-YBNIB;California;Fremont;94539;37,516791;-121,899117;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,6;19,6;Yes;91;4205;Price too high;0-12 Months;Low;1;Medium Risk;High Value;Churned
3336-JORSO;California;Hayward;94542;37,656695;-122,048361;Female;Yes;No;No;33;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;110,45;3655,45;Yes;80;3401;Product dissatisfaction;25-48 Months;Premium;7;Low Risk;Medium Value;Churned
5028-GZLDO;California;Moraga;94556;37,827946;-122,107185;Male;No;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);70,7;140,7;Yes;96;5317;Service dissatisfaction;0-12 Months;High;1;High Risk;High Value;Churned
6861-XWTWQ;California;Napa;94559;38,232389;-122,324944;Male;Yes;Yes;No;7;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;99,25;665,45;Yes;90;2487;Lack of self-service on Website;0-12 Months;High;5;High Risk;Medium Value;Churned
6877-TJMBR;California;Orinda;94563;37,873916;-122,20522;Male;No;Yes;No;1;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;84,8;84,8;Yes;80;2627;Network reliability;0-12 Months;High;3;High Risk;Medium Value;Churned
6769-DCQLI;California;Pope Valley;94567;38,672708;-122,403219;Male;No;No;No;52;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);105;5426,85;Yes;85;4630;Don't know;49+ Months;Premium;6;Low Risk;High Value;Churned
2433-KMEAS;California;Dublin;94568;37,713926;-121,928425;Male;No;No;No;22;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;54,45;1127,35;Yes;71;2445;Don't know;13-24 Months;Medium;3;Medium Risk;Medium Value;Churned
2195-ZRVAX;California;Rodeo;94572;38,027218;-122,23463;Female;No;Yes;No;47;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;85,3;4045,65;Yes;97;3631;Don't know;25-48 Months;High;3;Low Risk;Medium Value;Churned
3550-SAHFP;California;Saint Helena;94574;38,581354;-122,296283;Female;No;No;No;33;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;83,35;2757,85;Yes;66;5456;Price too high;25-48 Months;High;3;Low Risk;High Value;Churned
2011-TRQYE;California;Deer Park;94576;38,554383;-122,474773;Male;No;No;No;18;No;No phone service;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);33,5;600;Yes;82;5474;Product dissatisfaction;13-24 Months;Low;2;Medium Risk;High Value;Churned
4873-ILOLJ;California;Sunol;94586;37,587494;-121,862856;Male;No;No;No;24;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;90,35;2238,5;Yes;67;5546;Service dissatisfaction;13-24 Months;High;3;Medium Risk;High Value;Churned
2725-KXXWT;California;Vallejo;94589;38,161321;-122,271588;Male;No;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;90,75;90,75;Yes;86;5460;Lack of self-service on Website;0-12 Months;High;3;High Risk;High Value;Churned
9565-DJPIB;California;Vallejo;94590;38,104705;-122,247387;Female;No;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;No;Mailed check;89,6;365,65;Yes;87;4689;Network reliability;0-12 Months;High;4;High Risk;High Value;Churned
8348-HFYIV;California;Oakland;94601;37,776523;-122,219268;Male;No;No;No;2;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;49,25;90,35;Yes;90;5775;Limited range of services;0-12 Months;Medium;3;Medium Risk;High Value;Churned
6849-WLEYG;California;Emeryville;94608;37,83726;-122,287648;Male;No;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,75;19,75;Yes;92;2611;Lack of affordable download/upload speed;0-12 Months;Low;1;Medium Risk;Medium Value;Churned
4659-NZRUF;California;Oakland;94609;37,834341;-122,26437;Female;No;No;No;19;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;95,15;1789,25;Yes;78;5830;Long distance charges;13-24 Months;High;5;Medium Risk;High Value;Churned
8429-XIBUM;California;Oakland;94618;37,84551;-122,235181;Male;No;No;No;22;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);101,35;2317,1;Yes;77;4694;Extra data charges;13-24 Months;Premium;5;Medium Risk;High Value;Churned
2608-BHKFN;California;Berkeley;94703;37,863843;-122,275684;Female;No;No;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);70,05;266,9;Yes;89;3600;Price too high;0-12 Months;High;1;High Risk;Medium Value;Churned
7341-LXCAF;California;Berkeley;94705;37,858898;-122,240512;Male;No;Yes;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,65;301,4;Yes;87;4013;Product dissatisfaction;0-12 Months;High;2;High Risk;High Value;Churned
